run_utc,fichier,horizon_min,pas_min,energie_prevue_h,energie_mesuree_h,mae,rmse
2025-07-27T18:00:00Z,previsions/2025-07/pv_prev_20250727T18Z.csv.gz,1440,1,7.510,7.320,0.0147,0.0202
2025-07-28T00:00:00Z,previsions/2025-07/pv_prev_20250728T00Z.csv.gz,1440,1,7.731,7.320,0.0288,0.0366
2025-07-28T06:00:00Z,previsions/2025-07/pv_prev_20250728T06Z.csv.gz,1440,1,7.086,7.318,0.0166,0.0220
2025-07-28T12:00:00Z,previsions/2025-07/pv_prev_20250728T12Z.csv.gz,1440,1,6.290,7.371,0.0750,0.1114
2025-07-28T18:00:00Z,previsions/2025-07/pv_prev_20250728T18Z.csv.gz,1440,1,6.503,7.242,0.0530,0.0690
2025-07-29T00:00:00Z,previsions/2025-07/pv_prev_20250729T00Z.csv.gz,1440,1,8.065,7.241,0.0574,0.0762
2025-07-29T06:00:00Z,previsions/2025-07/pv_prev_20250729T06Z.csv.gz,1440,1,7.330,7.239,0.0115,0.0175
2025-07-29T12:00:00Z,previsions/2025-07/pv_prev_20250729T12Z.csv.gz,1440,1,7.661,7.306,0.0254,0.0323
2025-07-29T18:00:00Z,previsions/2025-07/pv_prev_20250729T18Z.csv.gz,1440,1,7.961,7.573,0.0277,0.0355
2025-07-30T00:00:00Z,previsions/2025-07/pv_prev_20250730T00Z.csv.gz,1440,1,7.186,7.571,0.0284,0.0388
2025-07-30T06:00:00Z,previsions/2025-07/pv_prev_20250730T06Z.csv.gz,1440,1,7.609,7.535,0.0104,0.0164
2025-07-30T12:00:00Z,previsions/2025-07/pv_prev_20250730T12Z.csv.gz,1440,1,6.232,6.543,0.0463,0.0898
2025-07-30T18:00:00Z,previsions/2025-07/pv_prev_20250730T18Z.csv.gz,1440,1,3.706,5.624,0.1466,0.1837
2025-07-31T00:00:00Z,previsions/2025-07/pv_prev_20250731T00Z.csv.gz,1440,1,5.473,5.616,0.0523,0.0867
2025-07-31T06:00:00Z,previsions/2025-07/pv_prev_20250731T06Z.csv.gz,1440,1,4.892,5.638,0.0763,0.1052
2025-07-31T12:00:00Z,previsions/2025-07/pv_prev_20250731T12Z.csv.gz,1440,1,7.394,5.380,0.1436,0.2011
2025-07-31T18:00:00Z,previsions/2025-07/pv_prev_20250731T18Z.csv.gz,1440,1,7.255,5.518,0.1215,0.1584
2025-08-01T00:00:00Z,previsions/2025-08/pv_prev_20250801T00Z.csv.gz,1440,1,4.842,5.519,0.0604,0.0858
2025-08-01T06:00:00Z,previsions/2025-08/pv_prev_20250801T06Z.csv.gz,1440,1,5.518,5.499,0.0354,0.0668
2025-08-01T12:00:00Z,previsions/2025-08/pv_prev_20250801T12Z.csv.gz,1440,1,6.033,5.221,0.0808,0.1326
2025-08-01T18:00:00Z,previsions/2025-08/pv_prev_20250801T18Z.csv.gz,1440,1,6.924,4.758,0.1518,0.1916
2025-08-02T00:00:00Z,previsions/2025-08/pv_prev_20250802T00Z.csv.gz,1440,1,5.592,4.750,0.0660,0.0861
2025-08-02T06:00:00Z,previsions/2025-08/pv_prev_20250802T06Z.csv.gz,1440,1,3.240,4.776,0.1107,0.1384
2025-08-02T12:00:00Z,previsions/2025-08/pv_prev_20250802T12Z.csv.gz,1440,1,6.930,6.172,0.0540,0.0680
2025-08-02T18:00:00Z,previsions/2025-08/pv_prev_20250802T18Z.csv.gz,1440,1,6.899,7.139,0.0201,0.0277
2025-08-03T00:00:00Z,previsions/2025-08/pv_prev_20250803T00Z.csv.gz,1440,1,7.593,7.149,0.0318,0.0437
2025-08-03T06:00:00Z,previsions/2025-08/pv_prev_20250803T06Z.csv.gz,1440,1,7.597,7.147,0.0319,0.0429
2025-08-03T12:00:00Z,previsions/2025-08/pv_prev_20250803T12Z.csv.gz,1440,1,6.882,7.176,0.0223,0.0286
2025-08-03T18:00:00Z,previsions/2025-08/pv_prev_20250803T18Z.csv.gz,1440,1,7.969,7.320,0.0459,0.0589
2025-08-04T00:00:00Z,previsions/2025-08/pv_prev_20250804T00Z.csv.gz,1440,1,6.000,7.319,0.0930,0.1170
2025-08-04T06:00:00Z,previsions/2025-08/pv_prev_20250804T06Z.csv.gz,1440,1,7.519,7.294,0.0161,0.0203
2025-08-04T12:00:00Z,previsions/2025-08/pv_prev_20250804T12Z.csv.gz,1440,1,7.206,6.086,0.0793,0.1217
2025-08-04T18:00:00Z,previsions/2025-08/pv_prev_20250804T18Z.csv.gz,1440,1,5.757,4.920,0.0619,0.0955
2025-08-05T00:00:00Z,previsions/2025-08/pv_prev_20250805T00Z.csv.gz,1440,1,5.244,4.911,0.0489,0.0788
2025-08-05T06:00:00Z,previsions/2025-08/pv_prev_20250805T06Z.csv.gz,1440,1,5.109,4.925,0.0252,0.0497
2025-08-05T12:00:00Z,previsions/2025-08/pv_prev_20250805T12Z.csv.gz,1440,1,6.430,5.287,0.0960,0.1538
2025-08-05T18:00:00Z,previsions/2025-08/pv_prev_20250805T18Z.csv.gz,1440,1,7.597,5.424,0.1540,0.1923
2025-08-06T00:00:00Z,previsions/2025-08/pv_prev_20250806T00Z.csv.gz,1440,1,4.923,5.429,0.0577,0.0806
2025-08-06T06:00:00Z,previsions/2025-08/pv_prev_20250806T06Z.csv.gz,1440,1,5.687,5.432,0.0446,0.0704
2025-08-06T12:00:00Z,previsions/2025-08/pv_prev_20250806T12Z.csv.gz,1440,1,7.141,6.032,0.0794,0.0982
2025-08-06T18:00:00Z,previsions/2025-08/pv_prev_20250806T18Z.csv.gz,1440,1,6.936,6.900,0.0186,0.0248
2025-08-07T00:00:00Z,previsions/2025-08/pv_prev_20250807T00Z.csv.gz,1440,1,5.672,6.900,0.0874,0.1052
2025-08-07T06:00:00Z,previsions/2025-08/pv_prev_20250807T06Z.csv.gz,1440,1,6.722,6.896,0.0142,0.0194
2025-08-07T12:00:00Z,previsions/2025-08/pv_prev_20250807T12Z.csv.gz,1440,1,5.702,6.760,0.0753,0.1124
2025-08-07T18:00:00Z,previsions/2025-08/pv_prev_20250807T18Z.csv.gz,1440,1,6.276,6.671,0.0288,0.0417
2025-08-08T00:00:00Z,previsions/2025-08/pv_prev_20250808T00Z.csv.gz,1440,1,6.960,6.669,0.0239,0.0342
2025-08-08T06:00:00Z,previsions/2025-08/pv_prev_20250808T06Z.csv.gz,1440,1,6.190,6.669,0.0343,0.0456
2025-08-08T12:00:00Z,previsions/2025-08/pv_prev_20250808T12Z.csv.gz,1440,1,7.127,6.978,0.0167,0.0254
2025-08-08T18:00:00Z,previsions/2025-08/pv_prev_20250808T18Z.csv.gz,1440,1,7.629,7.063,0.0405,0.0535
2025-08-09T00:00:00Z,previsions/2025-08/pv_prev_20250809T00Z.csv.gz,1440,1,7.655,7.062,0.0427,0.0544
2025-08-09T06:00:00Z,previsions/2025-08/pv_prev_20250809T06Z.csv.gz,1440,1,7.152,7.060,0.0079,0.0120
2025-08-09T12:00:00Z,previsions/2025-08/pv_prev_20250809T12Z.csv.gz,1440,1,7.545,7.033,0.0368,0.0462
2025-08-09T18:00:00Z,previsions/2025-08/pv_prev_20250809T18Z.csv.gz,1440,1,6.730,6.938,0.0208,0.0303
2025-08-10T00:00:00Z,previsions/2025-08/pv_prev_20250810T00Z.csv.gz,1440,1,6.751,6.936,0.0168,0.0239
2025-08-10T06:00:00Z,previsions/2025-08/pv_prev_20250810T06Z.csv.gz,1440,1,7.105,6.924,0.0157,0.0208
2025-08-10T12:00:00Z,previsions/2025-08/pv_prev_20250810T12Z.csv.gz,1440,1,4.424,5.323,0.0646,0.0937
2025-08-10T18:00:00Z,previsions/2025-08/pv_prev_20250810T18Z.csv.gz,1440,1,1.943,4.712,0.1990,0.2389
2025-08-11T00:00:00Z,previsions/2025-08/pv_prev_20250811T00Z.csv.gz,1440,1,4.087,4.709,0.0490,0.0699
2025-08-11T06:00:00Z,previsions/2025-08/pv_prev_20250811T06Z.csv.gz,1440,1,4.690,4.715,0.0150,0.0237
2025-08-11T12:00:00Z,previsions/2025-08/pv_prev_20250811T12Z.csv.gz,1440,1,4.562,5.457,0.0791,0.1232
2025-08-11T18:00:00Z,previsions/2025-08/pv_prev_20250811T18Z.csv.gz,1440,1,7.059,6.059,0.0725,0.1032
2025-08-12T00:00:00Z,previsions/2025-08/pv_prev_20250812T00Z.csv.gz,1440,1,6.580,6.060,0.0394,0.0634
2025-08-12T06:00:00Z,previsions/2025-08/pv_prev_20250812T06Z.csv.gz,1440,1,5.371,6.060,0.0552,0.0760
2025-08-12T12:00:00Z,previsions/2025-08/pv_prev_20250812T12Z.csv.gz,1440,1,7.235,7.036,0.0216,0.0309
2025-08-12T18:00:00Z,previsions/2025-08/pv_prev_20250812T18Z.csv.gz,1440,1,7.540,7.198,0.0266,0.0351
2025-08-13T00:00:00Z,previsions/2025-08/pv_prev_20250813T00Z.csv.gz,1440,1,7.487,7.198,0.0218,0.0279
2025-08-13T06:00:00Z,previsions/2025-08/pv_prev_20250813T06Z.csv.gz,1440,1,6.994,7.197,0.0154,0.0211
2025-08-13T12:00:00Z,previsions/2025-08/pv_prev_20250813T12Z.csv.gz,1440,1,5.267,7.022,0.1271,0.1890
2025-08-13T18:00:00Z,previsions/2025-08/pv_prev_20250813T18Z.csv.gz,1440,1,7.240,7.021,0.0164,0.0222
2025-08-14T00:00:00Z,previsions/2025-08/pv_prev_20250814T00Z.csv.gz,1440,1,7.197,7.020,0.0202,0.0274
2025-08-14T06:00:00Z,previsions/2025-08/pv_prev_20250814T06Z.csv.gz,1440,1,6.700,6.990,0.0212,0.0265
2025-08-14T12:00:00Z,previsions/2025-08/pv_prev_20250814T12Z.csv.gz,1440,1,4.539,5.344,0.0658,0.1064
2025-08-14T18:00:00Z,previsions/2025-08/pv_prev_20250814T18Z.csv.gz,1440,1,2.867,4.135,0.1026,0.1274
2025-08-15T00:00:00Z,previsions/2025-08/pv_prev_20250815T00Z.csv.gz,1440,1,4.786,4.131,0.0562,0.0940
2025-08-15T06:00:00Z,previsions/2025-08/pv_prev_20250815T06Z.csv.gz,1440,1,2.868,4.106,0.1002,0.1225
2025-08-15T12:00:00Z,previsions/2025-08/pv_prev_20250815T12Z.csv.gz,1440,1,2.666,2.769,0.0271,0.0419
2025-08-15T18:00:00Z,previsions/2025-08/pv_prev_20250815T18Z.csv.gz,1440,1,1.102,1.220,0.0210,0.0284
2025-08-16T00:00:00Z,previsions/2025-08/pv_prev_20250816T00Z.csv.gz,1440,1,1.296,1.212,0.0103,0.0145
2025-08-16T06:00:00Z,previsions/2025-08/pv_prev_20250816T06Z.csv.gz,1440,1,1.315,1.254,0.0097,0.0139
2025-08-16T12:00:00Z,previsions/2025-08/pv_prev_20250816T12Z.csv.gz,1440,1,2.647,3.303,0.0582,0.0994
2025-08-16T18:00:00Z,previsions/2025-08/pv_prev_20250816T18Z.csv.gz,1440,1,5.080,5.184,0.0492,0.0802
2025-08-17T00:00:00Z,previsions/2025-08/pv_prev_20250817T00Z.csv.gz,1440,1,6.612,5.192,0.1055,0.1451
2025-08-17T06:00:00Z,previsions/2025-08/pv_prev_20250817T06Z.csv.gz,1440,1,5.905,5.202,0.0565,0.0821
2025-08-17T12:00:00Z,previsions/2025-08/pv_prev_20250817T12Z.csv.gz,1440,1,5.835,6.168,0.0391,0.0532
2025-08-17T18:00:00Z,previsions/2025-08/pv_prev_20250817T18Z.csv.gz,1440,1,6.624,7.137,0.0493,0.0655
2025-08-18T00:00:00Z,previsions/2025-08/pv_prev_20250818T00Z.csv.gz,1440,1,7.530,7.137,0.0290,0.0373
2025-08-18T06:00:00Z,previsions/2025-08/pv_prev_20250818T06Z.csv.gz,1440,1,6.897,7.133,0.0179,0.0241
2025-08-18T12:00:00Z,previsions/2025-08/pv_prev_20250818T12Z.csv.gz,1440,1,7.752,7.402,0.0264,0.0334
2025-08-18T18:00:00Z,previsions/2025-08/pv_prev_20250818T18Z.csv.gz,1440,1,7.702,7.434,0.0209,0.0305
2025-08-19T00:00:00Z,previsions/2025-08/pv_prev_20250819T00Z.csv.gz,1440,1,6.477,7.433,0.0706,0.0856
2025-08-19T06:00:00Z,previsions/2025-08/pv_prev_20250819T06Z.csv.gz,1440,1,7.661,7.434,0.0171,0.0237
2025-08-19T12:00:00Z,previsions/2025-08/pv_prev_20250819T12Z.csv.gz,1440,1,7.716,7.337,0.0282,0.0383
2025-08-19T18:00:00Z,previsions/2025-08/pv_prev_20250819T18Z.csv.gz,1440,1,7.280,7.157,0.0141,0.0204
2025-08-20T00:00:00Z,previsions/2025-08/pv_prev_20250820T00Z.csv.gz,1440,1,6.757,7.156,0.0335,0.0409
2025-08-20T06:00:00Z,previsions/2025-08/pv_prev_20250820T06Z.csv.gz,1440,1,7.471,7.153,0.0238,0.0325
2025-08-20T12:00:00Z,previsions/2025-08/pv_prev_20250820T12Z.csv.gz,1440,1,7.371,6.883,0.0417,0.0648
2025-08-20T18:00:00Z,previsions/2025-08/pv_prev_20250820T18Z.csv.gz,1440,1,7.421,6.919,0.0376,0.0492
2025-08-21T00:00:00Z,previsions/2025-08/pv_prev_20250821T00Z.csv.gz,1440,1,5.885,6.918,0.0767,0.0921
2025-08-21T06:00:00Z,previsions/2025-08/pv_prev_20250821T06Z.csv.gz,1440,1,7.705,6.918,0.0586,0.0759
2025-08-21T12:00:00Z,previsions/2025-08/pv_prev_20250821T12Z.csv.gz,1440,1,7.699,7.147,0.0410,0.0518
2025-08-21T18:00:00Z,previsions/2025-08/pv_prev_20250821T18Z.csv.gz,1440,1,5.979,7.201,0.0909,0.1070
2025-08-22T00:00:00Z,previsions/2025-08/pv_prev_20250822T00Z.csv.gz,1440,1,7.763,7.200,0.0420,0.0531
2025-08-22T06:00:00Z,previsions/2025-08/pv_prev_20250822T06Z.csv.gz,1440,1,7.150,7.198,0.0114,0.0152
2025-08-22T12:00:00Z,previsions/2025-08/pv_prev_20250822T12Z.csv.gz,1440,1,7.594,7.349,0.0192,0.0275
2025-08-22T18:00:00Z,previsions/2025-08/pv_prev_20250822T18Z.csv.gz,1440,1,6.086,7.300,0.0906,0.1089
2025-08-23T00:00:00Z,previsions/2025-08/pv_prev_20250823T00Z.csv.gz,1440,1,7.249,7.300,0.0097,0.0139
2025-08-23T06:00:00Z,previsions/2025-08/pv_prev_20250823T06Z.csv.gz,1440,1,7.494,7.299,0.0184,0.0267
2025-08-23T12:00:00Z,previsions/2025-08/pv_prev_20250823T12Z.csv.gz,1440,1,7.305,7.307,0.0165,0.0208
2025-08-23T18:00:00Z,previsions/2025-08/pv_prev_20250823T18Z.csv.gz,1440,1,7.640,7.400,0.0223,0.0290
2025-08-24T00:00:00Z,previsions/2025-08/pv_prev_20250824T00Z.csv.gz,1440,1,6.645,7.400,0.0566,0.0709
2025-08-24T06:00:00Z,previsions/2025-08/pv_prev_20250824T06Z.csv.gz,1440,1,7.636,7.399,0.0187,0.0265
2025-08-24T12:00:00Z,previsions/2025-08/pv_prev_20250824T12Z.csv.gz,1440,1,6.747,7.349,0.0454,0.0625
2025-08-24T18:00:00Z,previsions/2025-08/pv_prev_20250824T18Z.csv.gz,1440,1,7.799,7.172,0.0471,0.0560
2025-08-25T00:00:00Z,previsions/2025-08/pv_prev_20250825T00Z.csv.gz,1440,1,7.503,7.171,0.0273,0.0382
2025-08-25T06:00:00Z,previsions/2025-08/pv_prev_20250825T06Z.csv.gz,1440,1,6.638,7.166,0.0402,0.0509
2025-08-25T12:00:00Z,previsions/2025-08/pv_prev_20250825T12Z.csv.gz,1440,1,5.892,7.334,0.1090,0.1744
2025-08-25T18:00:00Z,previsions/2025-08/pv_prev_20250825T18Z.csv.gz,1440,1,7.341,7.475,0.0252,0.0323
2025-08-26T00:00:00Z,previsions/2025-08/pv_prev_20250826T00Z.csv.gz,1440,1,6.903,7.474,0.0432,0.0536
2025-08-26T06:00:00Z,previsions/2025-08/pv_prev_20250826T06Z.csv.gz,1440,1,7.576,7.474,0.0168,0.0234
2025-08-26T12:00:00Z,previsions/2025-08/pv_prev_20250826T12Z.csv.gz,1440,1,6.458,7.199,0.0562,0.0715
2025-08-26T18:00:00Z,previsions/2025-08/pv_prev_20250826T18Z.csv.gz,1440,1,7.800,7.021,0.0590,0.0679
2025-08-27T00:00:00Z,previsions/2025-08/pv_prev_20250827T00Z.csv.gz,1440,1,6.342,7.021,0.0515,0.0635
2025-08-27T06:00:00Z,previsions/2025-08/pv_prev_20250827T06Z.csv.gz,1440,1,7.080,7.020,0.0153,0.0218
2025-08-27T12:00:00Z,previsions/2025-08/pv_prev_20250827T12Z.csv.gz,1440,1,7.206,7.139,0.0120,0.0172
2025-08-27T18:00:00Z,previsions/2025-08/pv_prev_20250827T18Z.csv.gz,1440,1,7.541,7.326,0.0199,0.0287
2025-08-28T00:00:00Z,previsions/2025-08/pv_prev_20250828T00Z.csv.gz,1440,1,6.996,7.326,0.0251,0.0320
2025-08-28T06:00:00Z,previsions/2025-08/pv_prev_20250828T06Z.csv.gz,1440,1,7.356,7.323,0.0122,0.0180
2025-08-28T12:00:00Z,previsions/2025-08/pv_prev_20250828T12Z.csv.gz,1440,1,7.634,7.083,0.0426,0.0569
2025-08-28T18:00:00Z,previsions/2025-08/pv_prev_20250828T18Z.csv.gz,1440,1,7.672,6.922,0.0572,0.0711
2025-08-29T00:00:00Z,previsions/2025-08/pv_prev_20250829T00Z.csv.gz,1440,1,7.014,6.921,0.0152,0.0208
2025-08-29T06:00:00Z,previsions/2025-08/pv_prev_20250829T06Z.csv.gz,1440,1,6.767,6.919,0.0153,0.0214
2025-08-29T12:00:00Z,previsions/2025-08/pv_prev_20250829T12Z.csv.gz,1440,1,7.312,6.889,0.0373,0.0472
2025-08-29T18:00:00Z,previsions/2025-08/pv_prev_20250829T18Z.csv.gz,1440,1,7.325,6.663,0.0507,0.0608
2025-08-30T00:00:00Z,previsions/2025-08/pv_prev_20250830T00Z.csv.gz,1440,1,6.446,6.662,0.0228,0.0310
2025-08-30T06:00:00Z,previsions/2025-08/pv_prev_20250830T06Z.csv.gz,1440,1,6.520,6.660,0.0152,0.0227
2025-08-30T12:00:00Z,previsions/2025-08/pv_prev_20250830T12Z.csv.gz,1440,1,7.163,6.770,0.0311,0.0388
2025-08-30T18:00:00Z,previsions/2025-08/pv_prev_20250830T18Z.csv.gz,1440,1,7.452,7.078,0.0321,0.0409
2025-08-31T00:00:00Z,previsions/2025-08/pv_prev_20250831T00Z.csv.gz,1440,1,6.555,7.077,0.0402,0.0494
2025-08-31T06:00:00Z,previsions/2025-08/pv_prev_20250831T06Z.csv.gz,1440,1,7.058,7.076,0.0153,0.0187
2025-08-31T12:00:00Z,previsions/2025-08/pv_prev_20250831T12Z.csv.gz,1440,1,7.137,7.057,0.0144,0.0217
2025-08-31T18:00:00Z,previsions/2025-08/pv_prev_20250831T18Z.csv.gz,1440,1,7.407,6.909,0.0387,0.0468
2025-09-01T00:00:00Z,previsions/2025-09/pv_prev_20250901T00Z.csv.gz,1440,1,6.914,6.909,0.0186,0.0236
2025-09-01T06:00:00Z,previsions/2025-09/pv_prev_20250901T06Z.csv.gz,1440,1,7.259,6.910,0.0272,0.0333
2025-09-01T12:00:00Z,previsions/2025-09/pv_prev_20250901T12Z.csv.gz,1440,1,6.428,6.755,0.0291,0.0347
2025-09-01T18:00:00Z,previsions/2025-09/pv_prev_20250901T18Z.csv.gz,1440,1,6.173,6.677,0.0442,0.0583
2025-09-02T00:00:00Z,previsions/2025-09/pv_prev_20250902T00Z.csv.gz,1440,1,6.898,6.677,0.0312,0.0482
2025-09-02T06:00:00Z,previsions/2025-09/pv_prev_20250902T06Z.csv.gz,1440,1,5.728,6.675,0.0735,0.0888
2025-09-02T12:00:00Z,previsions/2025-09/pv_prev_20250902T12Z.csv.gz,1440,1,7.370,6.595,0.0602,0.0728
2025-09-02T18:00:00Z,previsions/2025-09/pv_prev_20250902T18Z.csv.gz,1440,1,6.228,6.596,0.0299,0.0385
2025-09-03T00:00:00Z,previsions/2025-09/pv_prev_20250903T00Z.csv.gz,1440,1,5.398,6.596,0.0931,0.1126
2025-09-03T06:00:00Z,previsions/2025-09/pv_prev_20250903T06Z.csv.gz,1440,1,6.572,6.593,0.0108,0.0146
2025-09-03T12:00:00Z,previsions/2025-09/pv_prev_20250903T12Z.csv.gz,1440,1,5.165,6.913,0.1361,0.1977
2025-09-03T18:00:00Z,previsions/2025-09/pv_prev_20250903T18Z.csv.gz,1440,1,6.879,6.888,0.0141,0.0185
2025-09-04T00:00:00Z,previsions/2025-09/pv_prev_20250904T00Z.csv.gz,1440,1,7.368,6.888,0.0376,0.0452
2025-09-04T06:00:00Z,previsions/2025-09/pv_prev_20250904T06Z.csv.gz,1440,1,6.306,6.890,0.0457,0.0549
2025-09-04T12:00:00Z,previsions/2025-09/pv_prev_20250904T12Z.csv.gz,1440,1,6.887,7.020,0.0140,0.0210
2025-09-04T18:00:00Z,previsions/2025-09/pv_prev_20250904T18Z.csv.gz,1440,1,6.891,7.125,0.0194,0.0266
2025-09-05T00:00:00Z,previsions/2025-09/pv_prev_20250905T00Z.csv.gz,1440,1,6.717,7.125,0.0320,0.0428
2025-09-05T06:00:00Z,previsions/2025-09/pv_prev_20250905T06Z.csv.gz,1440,1,7.161,7.109,0.0119,0.0163
2025-09-05T12:00:00Z,previsions/2025-09/pv_prev_20250905T12Z.csv.gz,1440,1,4.501,4.793,0.0275,0.0444
2025-09-05T18:00:00Z,previsions/2025-09/pv_prev_20250905T18Z.csv.gz,1440,1,2.075,2.591,0.0479,0.0612
2025-09-06T00:00:00Z,previsions/2025-09/pv_prev_20250906T00Z.csv.gz,1440,1,2.737,2.591,0.0269,0.0432
2025-09-06T06:00:00Z,previsions/2025-09/pv_prev_20250906T06Z.csv.gz,1440,1,2.449,2.587,0.0264,0.0395
2025-09-06T12:00:00Z,previsions/2025-09/pv_prev_20250906T12Z.csv.gz,1440,1,2.736,3.668,0.0775,0.1083
2025-09-06T18:00:00Z,previsions/2025-09/pv_prev_20250906T18Z.csv.gz,1440,1,7.159,5.105,0.1624,0.2023
2025-09-07T00:00:00Z,previsions/2025-09/pv_prev_20250907T00Z.csv.gz,1440,1,6.136,5.105,0.0838,0.1198
2025-09-07T06:00:00Z,previsions/2025-09/pv_prev_20250907T06Z.csv.gz,1440,1,5.681,5.119,0.0545,0.0909
2025-09-07T12:00:00Z,previsions/2025-09/pv_prev_20250907T12Z.csv.gz,1440,1,6.086,6.213,0.0380,0.0590
2025-09-07T18:00:00Z,previsions/2025-09/pv_prev_20250907T18Z.csv.gz,1440,1,6.292,6.912,0.0495,0.0641
2025-09-08T00:00:00Z,previsions/2025-09/pv_prev_20250908T00Z.csv.gz,1440,1,7.157,6.912,0.0198,0.0237
2025-09-08T06:00:00Z,previsions/2025-09/pv_prev_20250908T06Z.csv.gz,1440,1,6.492,6.903,0.0327,0.0419
2025-09-08T12:00:00Z,previsions/2025-09/pv_prev_20250908T12Z.csv.gz,1440,1,4.314,4.862,0.0451,0.0664
2025-09-08T18:00:00Z,previsions/2025-09/pv_prev_20250908T18Z.csv.gz,1440,1,3.814,3.088,0.0602,0.0830
2025-09-09T00:00:00Z,previsions/2025-09/pv_prev_20250909T00Z.csv.gz,1440,1,2.784,3.088,0.0349,0.0465
2025-09-09T06:00:00Z,previsions/2025-09/pv_prev_20250909T06Z.csv.gz,1440,1,2.480,3.092,0.0518,0.0644
2025-09-09T12:00:00Z,previsions/2025-09/pv_prev_20250909T12Z.csv.gz,1440,1,4.222,5.111,0.0793,0.1178
2025-09-09T18:00:00Z,previsions/2025-09/pv_prev_20250909T18Z.csv.gz,1440,1,6.983,6.698,0.0271,0.0387
2025-09-10T00:00:00Z,previsions/2025-09/pv_prev_20250910T00Z.csv.gz,1440,1,5.252,6.698,0.1155,0.1356
2025-09-10T06:00:00Z,previsions/2025-09/pv_prev_20250910T06Z.csv.gz,1440,1,7.039,6.700,0.0278,0.0386
2025-09-10T12:00:00Z,previsions/2025-09/pv_prev_20250910T12Z.csv.gz,1440,1,5.954,6.452,0.0398,0.0535
2025-09-10T18:00:00Z,previsions/2025-09/pv_prev_20250910T18Z.csv.gz,1440,1,6.884,6.327,0.0447,0.0516
2025-09-11T00:00:00Z,previsions/2025-09/pv_prev_20250911T00Z.csv.gz,1440,1,5.933,6.327,0.0347,0.0471
2025-09-11T06:00:00Z,previsions/2025-09/pv_prev_20250911T06Z.csv.gz,1440,1,6.324,6.323,0.0083,0.0110
2025-09-11T12:00:00Z,previsions/2025-09/pv_prev_20250911T12Z.csv.gz,1440,1,6.709,6.184,0.0422,0.0540
2025-09-11T18:00:00Z,previsions/2025-09/pv_prev_20250911T18Z.csv.gz,1440,1,6.455,6.151,0.0396,0.0511
2025-09-12T00:00:00Z,previsions/2025-09/pv_prev_20250912T00Z.csv.gz,1440,1,6.704,6.151,0.0447,0.0541
2025-09-12T06:00:00Z,previsions/2025-09/pv_prev_20250912T06Z.csv.gz,1440,1,5.905,6.148,0.0211,0.0284
2025-09-12T12:00:00Z,previsions/2025-09/pv_prev_20250912T12Z.csv.gz,1440,1,5.955,5.999,0.0233,0.0314
2025-09-12T18:00:00Z,previsions/2025-09/pv_prev_20250912T18Z.csv.gz,1440,1,3.260,6.012,0.2225,0.2622
2025-09-13T00:00:00Z,previsions/2025-09/pv_prev_20250913T00Z.csv.gz,1440,1,5.524,6.012,0.0404,0.0539
2025-09-13T06:00:00Z,previsions/2025-09/pv_prev_20250913T06Z.csv.gz,1440,1,6.455,6.002,0.0368,0.0432
2025-09-13T12:00:00Z,previsions/2025-09/pv_prev_20250913T12Z.csv.gz,1440,1,3.521,4.381,0.0704,0.0916
2025-09-13T18:00:00Z,previsions/2025-09/pv_prev_20250913T18Z.csv.gz,1440,1,1.809,2.927,0.0923,0.1064
2025-09-14T00:00:00Z,previsions/2025-09/pv_prev_20250914T00Z.csv.gz,1440,1,3.395,2.927,0.0455,0.0591
2025-09-14T06:00:00Z,previsions/2025-09/pv_prev_20250914T06Z.csv.gz,1440,1,3.858,2.918,0.0772,0.0978
2025-09-14T12:00:00Z,previsions/2025-09/pv_prev_20250914T12Z.csv.gz,1440,1,2.129,2.868,0.0678,0.1048
2025-09-14T18:00:00Z,previsions/2025-09/pv_prev_20250914T18Z.csv.gz,1440,1,1.414,2.714,0.1130,0.1374
2025-09-15T00:00:00Z,previsions/2025-09/pv_prev_20250915T00Z.csv.gz,1440,1,3.393,2.714,0.0622,0.0973
2025-09-15T06:00:00Z,previsions/2025-09/pv_prev_20250915T06Z.csv.gz,1440,1,2.351,2.731,0.0527,0.0720
2025-09-15T12:00:00Z,previsions/2025-09/pv_prev_20250915T12Z.csv.gz,1440,1,3.908,4.730,0.0769,0.1051
2025-09-15T18:00:00Z,previsions/2025-09/pv_prev_20250915T18Z.csv.gz,1440,1,6.580,6.342,0.0225,0.0334
2025-09-16T00:00:00Z,previsions/2025-09/pv_prev_20250916T00Z.csv.gz,1440,1,6.436,6.342,0.0117,0.0163
2025-09-16T06:00:00Z,previsions/2025-09/pv_prev_20250916T06Z.csv.gz,1440,1,5.896,6.338,0.0363,0.0441
2025-09-16T12:00:00Z,previsions/2025-09/pv_prev_20250916T12Z.csv.gz,1440,1,5.167,6.249,0.0887,0.1305
2025-09-16T18:00:00Z,previsions/2025-09/pv_prev_20250916T18Z.csv.gz,1440,1,6.869,6.292,0.0477,0.0582
2025-09-17T00:00:00Z,previsions/2025-09/pv_prev_20250917T00Z.csv.gz,1440,1,6.389,6.292,0.0186,0.0229
2025-09-17T06:00:00Z,previsions/2025-09/pv_prev_20250917T06Z.csv.gz,1440,1,6.180,6.293,0.0120,0.0158
2025-09-17T12:00:00Z,previsions/2025-09/pv_prev_20250917T12Z.csv.gz,1440,1,6.703,6.274,0.0357,0.0486
